MeanOrient_AGhipX,MeanOrient_AGhipY,MeanOrient_AGhipZ,VarOrient_AGhipX,VarOrient_AGhipY,VarOrient_AGhipZ,Mean_AGhipX,Mean_AGhipY,Mean_AGhipZ,Var_AGhipX,Var_AGhipY,Var_AGhipZ,Cov_AGhipX,Cov_AGhipY,Cov_AGhipZ,Max_AGhipX,Max_AGhipY,Max_AGhipZ,Min_AGhipX,Min_AGhipY,Min_AGhipZ,TenPct_AGhipX,TenPct_AGhipY,TenPct_AGhipZ,TwentyFivePct_AGhipX,TwentyFivePct_AGhipY,TwentyFivePct_AGhipZ,FiftyPct_AGhipX,FiftyPct_AGhipY,FiftyPct_AGhipZ,SeventyFivePct_AGhipX,SeventyFivePct_AGhipY,SeventyFivePct_AGhipZ,NinetyPct_AGhipX,NinetyPct_AGhipY,NinetyPct_AGhipZ,MeanOrient_AGthighX,MeanOrient_AGthighY,MeanOrient_AGthighZ,VarOrient_AGthighX,VarOrient_AGthighY,VarOrient_AGthighZ,Mean_AGthighX,Mean_AGthighY,Mean_AGthighZ,Var_AGthighX,Var_AGthighY,Var_AGthighZ,Cov_AGthighX,Cov_AGthighY,Cov_AGthighZ,Max_AGthighX,Max_AGthighY,Max_AGthighZ,Min_AGthighX,Min_AGthighY,Min_AGthighZ,TenPct_AGthighX,TenPct_AGthighY,TenPct_AGthighZ,TwentyFivePct_AGthighX,TwentyFivePct_AGthighY,TwentyFivePct_AGthighZ,FiftyPct_AGthighX,FiftyPct_AGthighY,FiftyPct_AGthighZ,SeventyFivePct_AGthighX,SeventyFivePct_AGthighY,SeventyFivePct_AGthighZ,NinetyPct_AGthighX,NinetyPct_AGthighY,NinetyPct_AGthighZ,MeanOrient_GEleftX,MeanOrient_GEleftY,MeanOrient_GEleftZ,VarOrient_GEleftX,VarOrient_GEleftY,VarOrient_GEleftZ,Mean_GEleftX,Mean_GEleftY,Mean_GEleftZ,Var_GEleftX,Var_GEleftY,Var_GEleftZ,Cov_GEleftX,Cov_GEleftY,Cov_GEleftZ,Max_GEleftX,Max_GEleftY,Max_GEleftZ,Min_GEleftX,Min_GEleftY,Min_GEleftZ,TenPct_GEleftX,TenPct_GEleftY,TenPct_GEleftZ,TwentyFivePct_GEleftX,TwentyFivePct_GEleftY,TwentyFivePct_GEleftZ,FiftyPct_GEleftX,FiftyPct_GEleftY,FiftyPct_GEleftZ,SeventyFivePct_GEleftX,SeventyFivePct_GEleftY,SeventyFivePct_GEleftZ,NinetyPct_GEleftX,NinetyPct_GEleftY,NinetyPct_GEleftZ,MeanOrient_GErightX,MeanOrient_GErightY,MeanOrient_GErightZ,VarOrient_GErightX,VarOrient_GErightY,VarOrient_GErightZ,Mean_GErightX,Mean_GErightY,Mean_GErightZ,Var_GErightX,Var_GErightY,Var_GErightZ,Cov_GErightX,Cov_GErightY,Cov_GErightZ,Max_GErightX,Max_GErightY,Max_GErightZ,Min_GErightX,Min_GErightY,Min_GErightZ,TenPct_GErightX,TenPct_GErightY,TenPct_GErightZ,TwentyFivePct_GErightX,TwentyFivePct_GErightY,TwentyFivePct_GErightZ,FiftyPct_GErightX,FiftyPct_GErightY,FiftyPct_GErightZ,SeventyFivePct_GErightX,SeventyFivePct_GErightY,SeventyFivePct_GErightZ,NinetyPct_GErightX,NinetyPct_GErightY,NinetyPct_GErightZ
-1.17,-1.77,-1.06,1.31,0.85,-1.46,-3.20E-01,-8.48E-01,-8.53E-02,1.94E-01,0.00E+00,0.00E+00,1.94E-01,5.62E-01,1.21E-01,-2.35E+00,-3.18E+00,-4.70E-01,-2.35E+00,-3.18E+00,-4.70E-01,-4.97E-01,-1.28E+00,-2.33E-01,-3.92E-01,-1.15E+00,-1.70E-01,-2.91E-01,-9.57E-01,-9.15E-02,-2.09E-01,-7.55E-01,-9.00E-04,-1.46E-01,-5.45E-01,5.82E-02,-1.17,-1.77,-1.06,1.31,0.85,-1.46,-3.20E-01,-8.48E-01,-8.53E-02,1.94E-01,0.00E+00,0.00E+00,1.94E-01,5.62E-01,1.21E-01,-2.35E+00,-3.18E+00,-4.70E-01,-2.35E+00,-3.18E+00,-4.70E-01,-4.97E-01,-1.28E+00,-2.33E-01,-3.92E-01,-1.15E+00,-1.70E-01,-2.91E-01,-9.57E-01,-9.15E-02,-2.09E-01,-7.55E-01,-9.00E-04,-1.46E-01,-5.45E-01,5.82E-02,-1.17,-1.77,-1.06,1.31,0.85,-1.46,-3.20E-01,-8.48E-01,-8.53E-02,1.94E-01,0.00E+00,0.00E+00,1.94E-01,5.62E-01,1.21E-01,-2.35E+00,-3.18E+00,-4.70E-01,-2.35E+00,-3.18E+00,-4.70E-01,-4.97E-01,-1.28E+00,-2.33E-01,-3.92E-01,-1.15E+00,-1.70E-01,-2.91E-01,-9.57E-01,-9.15E-02,-2.09E-01,-7.55E-01,-9.00E-04,-1.46E-01,-5.45E-01,5.82E-02,-1.17,-1.77,-1.06,1.31,0.85,-1.46,-3.20E-01,-8.48E-01,-8.53E-02,1.94E-01,0.00E+00,0.00E+00,1.94E-01,5.62E-01,1.21E-01,-2.35E+00,-3.18E+00,-4.70E-01,-2.35E+00,-3.18E+00,-4.70E-01,-4.97E-01,-1.28E+00,-2.33E-01,-3.92E-01,-1.15E+00,-1.70E-01,-2.91E-01,-9.57E-01,-9.15E-02,-2.09E-01,-7.55E-01,-9.00E-04,-1.46E-01,-5.45E-01,5.82E-02
0.48,-0.21,-1.58,-0.08,0.44,-0.6,-3.78E-01,-7.87E-01,-1.43E-02,-2.45E-01,0.00E+00,0.00E+00,2.45E-01,5.66E-01,2.18E-01,-1.63E+00,-1.96E+00,-4.11E-01,-1.63E+00,-1.96E+00,-4.11E-01,-7.78E-01,-1.37E+00,-2.33E-01,-4.58E-01,-1.19E+00,-1.66E-01,-3.14E-01,-8.87E-01,-5.60E-02,-2.20E-01,-6.73E-01,5.42E-02,-1.38E-01,2.69E-01,3.73E-01,0.48,-0.21,-1.58,-0.08,0.44,-0.6,-3.78E-01,-7.87E-01,-1.43E-02,-2.45E-01,0.00E+00,0.00E+00,2.45E-01,5.66E-01,2.18E-01,-1.63E+00,-1.96E+00,-4.11E-01,-1.63E+00,-1.96E+00,-4.11E-01,-7.78E-01,-1.37E+00,-2.33E-01,-4.58E-01,-1.19E+00,-1.66E-01,-3.14E-01,-8.87E-01,-5.60E-02,-2.20E-01,-6.73E-01,5.42E-02,-1.38E-01,2.69E-01,3.73E-01,0.48,-0.21,-1.58,-0.08,0.44,-0.6,-3.78E-01,-7.87E-01,-1.43E-02,-2.45E-01,0.00E+00,0.00E+00,2.45E-01,5.66E-01,2.18E-01,-1.63E+00,-1.96E+00,-4.11E-01,-1.63E+00,-1.96E+00,-4.11E-01,-7.78E-01,-1.37E+00,-2.33E-01,-4.58E-01,-1.19E+00,-1.66E-01,-3.14E-01,-8.87E-01,-5.60E-02,-2.20E-01,-6.73E-01,5.42E-02,-1.38E-01,2.69E-01,3.73E-01,0.48,-0.21,-1.58,-0.08,0.44,-0.6,-3.78E-01,-7.87E-01,-1.43E-02,-2.45E-01,0.00E+00,0.00E+00,2.45E-01,5.66E-01,2.18E-01,-1.63E+00,-1.96E+00,-4.11E-01,-1.63E+00,-1.96E+00,-4.11E-01,-7.78E-01,-1.37E+00,-2.33E-01,-4.58E-01,-1.19E+00,-1.66E-01,-3.14E-01,-8.87E-01,-5.60E-02,-2.20E-01,-6.73E-01,5.42E-02,-1.38E-01,2.69E-01,3.73E-01
1.44,0.03,-1.49,-1.01,0.1,0,-2.90E-01,-1.04E+00,-4.87E-02,0.00E+00,-3.14E-01,-1.17E-01,1.38E-01,3.14E-01,1.17E-01,-8.05E-01,-1.94E+00,-3.71E-01,-8.05E-01,-1.94E+00,-3.71E-01,-4.74E-01,-1.48E+00,-1.90E-01,-3.84E-01,-1.27E+00,-1.35E-01,-2.79E-01,-9.96E-01,-4.42E-02,-1.93E-01,-7.82E-01,4.24E-02,-1.07E-01,-6.57E-01,1.02E-01,1.44,0.03,-1.49,-1.01,0.1,0,-2.90E-01,-1.04E+00,-4.87E-02,0.00E+00,-3.14E-01,-1.17E-01,1.38E-01,3.14E-01,1.17E-01,-8.05E-01,-1.94E+00,-3.71E-01,-8.05E-01,-1.94E+00,-3.71E-01,-4.74E-01,-1.48E+00,-1.90E-01,-3.84E-01,-1.27E+00,-1.35E-01,-2.79E-01,-9.96E-01,-4.42E-02,-1.93E-01,-7.82E-01,4.24E-02,-1.07E-01,-6.57E-01,1.02E-01,1.44,0.03,-1.49,-1.01,0.1,0,-2.90E-01,-1.04E+00,-4.87E-02,0.00E+00,-3.14E-01,-1.17E-01,1.38E-01,3.14E-01,1.17E-01,-8.05E-01,-1.94E+00,-3.71E-01,-8.05E-01,-1.94E+00,-3.71E-01,-4.74E-01,-1.48E+00,-1.90E-01,-3.84E-01,-1.27E+00,-1.35E-01,-2.79E-01,-9.96E-01,-4.42E-02,-1.93E-01,-7.82E-01,4.24E-02,-1.07E-01,-6.57E-01,1.02E-01,1.44,0.03,-1.49,-1.01,0.1,0,-2.90E-01,-1.04E+00,-4.87E-02,0.00E+00,-3.14E-01,-1.17E-01,1.38E-01,3.14E-01,1.17E-01,-8.05E-01,-1.94E+00,-3.71E-01,-8.05E-01,-1.94E+00,-3.71E-01,-4.74E-01,-1.48E+00,-1.90E-01,-3.84E-01,-1.27E+00,-1.35E-01,-2.79E-01,-9.96E-01,-4.42E-02,-1.93E-01,-7.82E-01,4.24E-02,-1.07E-01,-6.57E-01,1.02E-01
0.36,0.4,-1.94,-1.23,1.27,-0.41,-2.80E-01,-1.03E+00,-5.21E-02,-1.36E-01,6.14E-01,-1.13E-01,1.36E-01,3.07E-01,1.13E-01,-6.96E-01,-1.86E+00,-4.03E-01,-6.96E-01,-1.86E+00,-4.03E-01,-4.58E-01,-1.47E+00,-1.86E-01,-3.88E-01,-1.25E+00,-1.43E-01,-2.75E-01,-1.00E+00,-5.21E-02,-1.85E-01,-7.66E-01,3.06E-02,-9.16E-02,-6.57E-01,8.97E-02,0.36,0.4,-1.94,-1.23,1.27,-0.41,-2.80E-01,-1.03E+00,-5.21E-02,-1.36E-01,6.14E-01,-1.13E-01,1.36E-01,3.07E-01,1.13E-01,-6.96E-01,-1.86E+00,-4.03E-01,-6.96E-01,-1.86E+00,-4.03E-01,-4.58E-01,-1.47E+00,-1.86E-01,-3.88E-01,-1.25E+00,-1.43E-01,-2.75E-01,-1.00E+00,-5.21E-02,-1.85E-01,-7.66E-01,3.06E-02,-9.16E-02,-6.57E-01,8.97E-02,0.36,0.4,-1.94,-1.23,1.27,-0.41,-2.80E-01,-1.03E+00,-5.21E-02,-1.36E-01,6.14E-01,-1.13E-01,1.36E-01,3.07E-01,1.13E-01,-6.96E-01,-1.86E+00,-4.03E-01,-6.96E-01,-1.86E+00,-4.03E-01,-4.58E-01,-1.47E+00,-1.86E-01,-3.88E-01,-1.25E+00,-1.43E-01,-2.75E-01,-1.00E+00,-5.21E-02,-1.85E-01,-7.66E-01,3.06E-02,-9.16E-02,-6.57E-01,8.97E-02,0.36,0.4,-1.94,-1.23,1.27,-0.41,-2.80E-01,-1.03E+00,-5.21E-02,-1.36E-01,6.14E-01,-1.13E-01,1.36E-01,3.07E-01,1.13E-01,-6.96E-01,-1.86E+00,-4.03E-01,-6.96E-01,-1.86E+00,-4.03E-01,-4.58E-01,-1.47E+00,-1.86E-01,-3.88E-01,-1.25E+00,-1.43E-01,-2.75E-01,-1.00E+00,-5.21E-02,-1.85E-01,-7.66E-01,3.06E-02,-9.16E-02,-6.57E-01,8.97E-02
-0.24,0.26,-1.29,-0.23,-1.44,-1.02,-2.74E-01,-1.04E+00,-5.43E-02,-1.23E-01,3.01E-01,1.25E-01,1.23E-01,3.01E-01,1.25E-01,-7.08E-01,-1.83E+00,-3.83E-01,-7.08E-01,-1.83E+00,-3.83E-01,-4.35E-01,-1.45E+00,-2.14E-01,-3.69E-01,-1.27E+00,-1.51E-01,-2.75E-01,-9.96E-01,-4.81E-02,-1.81E-01,-7.70E-01,4.24E-02,-9.94E-02,-6.77E-01,9.76E-02,-0.24,0.26,-1.29,-0.23,-1.44,-1.02,-2.74E-01,-1.04E+00,-5.43E-02,-1.23E-01,3.01E-01,1.25E-01,1.23E-01,3.01E-01,1.25E-01,-7.08E-01,-1.83E+00,-3.83E-01,-7.08E-01,-1.83E+00,-3.83E-01,-4.35E-01,-1.45E+00,-2.14E-01,-3.69E-01,-1.27E+00,-1.51E-01,-2.75E-01,-9.96E-01,-4.81E-02,-1.81E-01,-7.70E-01,4.24E-02,-9.94E-02,-6.77E-01,9.76E-02,-0.24,0.26,-1.29,-0.23,-1.44,-1.02,-2.74E-01,-1.04E+00,-5.43E-02,-1.23E-01,3.01E-01,1.25E-01,1.23E-01,3.01E-01,1.25E-01,-7.08E-01,-1.83E+00,-3.83E-01,-7.08E-01,-1.83E+00,-3.83E-01,-4.35E-01,-1.45E+00,-2.14E-01,-3.69E-01,-1.27E+00,-1.51E-01,-2.75E-01,-9.96E-01,-4.81E-02,-1.81E-01,-7.70E-01,4.24E-02,-9.94E-02,-6.77E-01,9.76E-02,-0.24,0.26,-1.29,-0.23,-1.44,-1.02,-2.74E-01,-1.04E+00,-5.43E-02,-1.23E-01,3.01E-01,1.25E-01,1.23E-01,3.01E-01,1.25E-01,-7.08E-01,-1.83E+00,-3.83E-01,-7.08E-01,-1.83E+00,-3.83E-01,-4.35E-01,-1.45E+00,-2.14E-01,-3.69E-01,-1.27E+00,-1.51E-01,-2.75E-01,-9.96E-01,-4.81E-02,-1.81E-01,-7.70E-01,4.24E-02,-9.94E-02,-6.77E-01,9.76E-02
-1.99,0.33,0.21,1.95,-0.77,-0.36,-3.11E-01,-9.57E-01,-1.05E-01,3.80E-01,3.67E-01,-2.11E-01,1.90E-01,3.67E-01,2.11E-01,-1.43E+00,-1.88E+00,-1.06E+00,-1.43E+00,-1.88E+00,-1.06E+00,-4.93E-01,-1.42E+00,-2.53E-01,-4.00E-01,-1.26E+00,-1.82E-01,-2.87E-01,-9.45E-01,-7.97E-02,-1.81E-01,-7.20E-01,2.27E-02,-1.03E-01,-5.56E-01,8.97E-02,-1.99,0.33,0.21,1.95,-0.77,-0.36,-3.11E-01,-9.57E-01,-1.05E-01,3.80E-01,3.67E-01,-2.11E-01,1.90E-01,3.67E-01,2.11E-01,-1.43E+00,-1.88E+00,-1.06E+00,-1.43E+00,-1.88E+00,-1.06E+00,-4.93E-01,-1.42E+00,-2.53E-01,-4.00E-01,-1.26E+00,-1.82E-01,-2.87E-01,-9.45E-01,-7.97E-02,-1.81E-01,-7.20E-01,2.27E-02,-1.03E-01,-5.56E-01,8.97E-02,-1.99,0.33,0.21,1.95,-0.77,-0.36,-3.11E-01,-9.57E-01,-1.05E-01,3.80E-01,3.67E-01,-2.11E-01,1.90E-01,3.67E-01,2.11E-01,-1.43E+00,-1.88E+00,-1.06E+00,-1.43E+00,-1.88E+00,-1.06E+00,-4.93E-01,-1.42E+00,-2.53E-01,-4.00E-01,-1.26E+00,-1.82E-01,-2.87E-01,-9.45E-01,-7.97E-02,-1.81E-01,-7.20E-01,2.27E-02,-1.03E-01,-5.56E-01,8.97E-02,-1.99,0.33,0.21,1.95,-0.77,-0.36,-3.11E-01,-9.57E-01,-1.05E-01,3.80E-01,3.67E-01,-2.11E-01,1.90E-01,3.67E-01,2.11E-01,-1.43E+00,-1.88E+00,-1.06E+00,-1.43E+00,-1.88E+00,-1.06E+00,-4.93E-01,-1.42E+00,-2.53E-01,-4.00E-01,-1.26E+00,-1.82E-01,-2.87E-01,-9.45E-01,-7.97E-02,-1.81E-01,-7.20E-01,2.27E-02,-1.03E-01,-5.56E-01,8.97E-02
-1.45,1.77,1.49,-0.64,1.91,-0.04,-2.87E-01,-9.98E-01,-8.23E-02,1.69E-01,6.30E-01,0.00E+00,1.69E-01,3.15E-01,1.45E-01,-1.69E+00,-1.86E+00,-1.18E+00,-1.69E+00,-1.86E+00,-1.18E+00,-4.43E-01,-1.42E+00,-2.33E-01,-3.72E-01,-1.24E+00,-1.74E-01,-2.79E-01,-9.88E-01,-7.57E-02,-1.81E-01,-7.55E-01,1.09E-02,-9.94E-02,-6.46E-01,7.79E-02,-1.45,1.77,1.49,-0.64,1.91,-0.04,-2.87E-01,-9.98E-01,-8.23E-02,1.69E-01,6.30E-01,0.00E+00,1.69E-01,3.15E-01,1.45E-01,-1.69E+00,-1.86E+00,-1.18E+00,-1.69E+00,-1.86E+00,-1.18E+00,-4.43E-01,-1.42E+00,-2.33E-01,-3.72E-01,-1.24E+00,-1.74E-01,-2.79E-01,-9.88E-01,-7.57E-02,-1.81E-01,-7.55E-01,1.09E-02,-9.94E-02,-6.46E-01,7.79E-02,-1.45,1.77,1.49,-0.64,1.91,-0.04,-2.87E-01,-9.98E-01,-8.23E-02,1.69E-01,6.30E-01,0.00E+00,1.69E-01,3.15E-01,1.45E-01,-1.69E+00,-1.86E+00,-1.18E+00,-1.69E+00,-1.86E+00,-1.18E+00,-4.43E-01,-1.42E+00,-2.33E-01,-3.72E-01,-1.24E+00,-1.74E-01,-2.79E-01,-9.88E-01,-7.57E-02,-1.81E-01,-7.55E-01,1.09E-02,-9.94E-02,-6.46E-01,7.79E-02,-1.45,1.77,1.49,-0.64,1.91,-0.04,-2.87E-01,-9.98E-01,-8.23E-02,1.69E-01,6.30E-01,0.00E+00,1.69E-01,3.15E-01,1.45E-01,-1.69E+00,-1.86E+00,-1.18E+00,-1.69E+00,-1.86E+00,-1.18E+00,-4.43E-01,-1.42E+00,-2.33E-01,-3.72E-01,-1.24E+00,-1.74E-01,-2.79E-01,-9.88E-01,-7.57E-02,-1.81E-01,-7.55E-01,1.09E-02,-9.94E-02,-6.46E-01,7.79E-02
-1.18,-1.46,0.31,-1.83,1.98,1.04,-3.18E-01,-9.67E-01,-8.30E-02,4.26E-01,7.52E-01,1.28E-01,2.13E-01,3.76E-01,1.28E-01,-1.45E+00,-1.70E+00,-6.27E-01,-1.45E+00,-1.70E+00,-6.27E-01,-4.86E-01,-1.46E+00,-2.37E-01,-3.88E-01,-1.26E+00,-1.70E-01,-2.94E-01,-9.73E-01,-8.75E-02,-1.89E-01,-7.43E-01,2.27E-02,-1.03E-01,-5.68E-01,7.39E-02,-1.18,-1.46,0.31,-1.83,1.98,1.04,-3.18E-01,-9.67E-01,-8.30E-02,4.26E-01,7.52E-01,1.28E-01,2.13E-01,3.76E-01,1.28E-01,-1.45E+00,-1.70E+00,-6.27E-01,-1.45E+00,-1.70E+00,-6.27E-01,-4.86E-01,-1.46E+00,-2.37E-01,-3.88E-01,-1.26E+00,-1.70E-01,-2.94E-01,-9.73E-01,-8.75E-02,-1.89E-01,-7.43E-01,2.27E-02,-1.03E-01,-5.68E-01,7.39E-02,-1.18,-1.46,0.31,-1.83,1.98,1.04,-3.18E-01,-9.67E-01,-8.30E-02,4.26E-01,7.52E-01,1.28E-01,2.13E-01,3.76E-01,1.28E-01,-1.45E+00,-1.70E+00,-6.27E-01,-1.45E+00,-1.70E+00,-6.27E-01,-4.86E-01,-1.46E+00,-2.37E-01,-3.88E-01,-1.26E+00,-1.70E-01,-2.94E-01,-9.73E-01,-8.75E-02,-1.89E-01,-7.43E-01,2.27E-02,-1.03E-01,-5.68E-01,7.39E-02,-1.18,-1.46,0.31,-1.83,1.98,1.04,-3.18E-01,-9.67E-01,-8.30E-02,4.26E-01,7.52E-01,1.28E-01,2.13E-01,3.76E-01,1.28E-01,-1.45E+00,-1.70E+00,-6.27E-01,-1.45E+00,-1.70E+00,-6.27E-01,-4.86E-01,-1.46E+00,-2.37E-01,-3.88E-01,-1.26E+00,-1.70E-01,-2.94E-01,-9.73E-01,-8.75E-02,-1.89E-01,-7.43E-01,2.27E-02,-1.03E-01,-5.68E-01,7.39E-02
-1.68,1.87,-0.65,-1.92,-0.08,1.4,-3.92E-01,-7.09E-01,-1.22E-01,0.00E+00,0.00E+00,6.42E-01,2.62E-01,5.76E-01,3.21E-01,-1.41E+00,-1.64E+00,-1.21E+00,-1.41E+00,-1.64E+00,-1.21E+00,-8.02E-01,-1.34E+00,-4.82E-01,-4.62E-01,-1.14E+00,-2.18E-01,-3.26E-01,-8.36E-01,-1.15E-01,-2.20E-01,-2.76E-01,2.27E-02,-1.27E-01,2.41E-01,9.76E-02,-1.68,1.87,-0.65,-1.92,-0.08,1.4,-3.92E-01,-7.09E-01,-1.22E-01,0.00E+00,0.00E+00,6.42E-01,2.62E-01,5.76E-01,3.21E-01,-1.41E+00,-1.64E+00,-1.21E+00,-1.41E+00,-1.64E+00,-1.21E+00,-8.02E-01,-1.34E+00,-4.82E-01,-4.62E-01,-1.14E+00,-2.18E-01,-3.26E-01,-8.36E-01,-1.15E-01,-2.20E-01,-2.76E-01,2.27E-02,-1.27E-01,2.41E-01,9.76E-02,-1.68,1.87,-0.65,-1.92,-0.08,1.4,-3.92E-01,-7.09E-01,-1.22E-01,0.00E+00,0.00E+00,6.42E-01,2.62E-01,5.76E-01,3.21E-01,-1.41E+00,-1.64E+00,-1.21E+00,-1.41E+00,-1.64E+00,-1.21E+00,-8.02E-01,-1.34E+00,-4.82E-01,-4.62E-01,-1.14E+00,-2.18E-01,-3.26E-01,-8.36E-01,-1.15E-01,-2.20E-01,-2.76E-01,2.27E-02,-1.27E-01,2.41E-01,9.76E-02,-1.68,1.87,-0.65,-1.92,-0.08,1.4,-3.92E-01,-7.09E-01,-1.22E-01,0.00E+00,0.00E+00,6.42E-01,2.62E-01,5.76E-01,3.21E-01,-1.41E+00,-1.64E+00,-1.21E+00,-1.41E+00,-1.64E+00,-1.21E+00,-8.02E-01,-1.34E+00,-4.82E-01,-4.62E-01,-1.14E+00,-2.18E-01,-3.26E-01,-8.36E-01,-1.15E-01,-2.20E-01,-2.76E-01,2.27E-02,-1.27E-01,2.41E-01,9.76E-02
-0.54,-1.92,-1.03,1.47,1.16,0.09,-2.94E-01,-9.63E-01,-1.47E-01,0.00E+00,3.72E-01,1.30E-01,1.38E-01,3.72E-01,1.30E-01,-1.39E+00,-1.95E+00,-6.59E-01,-1.39E+00,-1.95E+00,-6.59E-01,-4.35E-01,-1.38E+00,-2.96E-01,-3.72E-01,-1.22E+00,-2.37E-01,-2.83E-01,-9.84E-01,-1.55E-01,-2.09E-01,-7.43E-01,-4.42E-02,-1.27E-01,-6.19E-01,1.09E-02,-0.54,-1.92,-1.03,1.47,1.16,0.09,-2.94E-01,-9.63E-01,-1.47E-01,0.00E+00,3.72E-01,1.30E-01,1.38E-01,3.72E-01,1.30E-01,-1.39E+00,-1.95E+00,-6.59E-01,-1.39E+00,-1.95E+00,-6.59E-01,-4.35E-01,-1.38E+00,-2.96E-01,-3.72E-01,-1.22E+00,-2.37E-01,-2.83E-01,-9.84E-01,-1.55E-01,-2.09E-01,-7.43E-01,-4.42E-02,-1.27E-01,-6.19E-01,1.09E-02,-0.54,-1.92,-1.03,1.47,1.16,0.09,-2.94E-01,-9.63E-01,-1.47E-01,0.00E+00,3.72E-01,1.30E-01,1.38E-01,3.72E-01,1.30E-01,-1.39E+00,-1.95E+00,-6.59E-01,-1.39E+00,-1.95E+00,-6.59E-01,-4.35E-01,-1.38E+00,-2.96E-01,-3.72E-01,-1.22E+00,-2.37E-01,-2.83E-01,-9.84E-01,-1.55E-01,-2.09E-01,-7.43E-01,-4.42E-02,-1.27E-01,-6.19E-01,1.09E-02,-0.54,-1.92,-1.03,1.47,1.16,0.09,-2.94E-01,-9.63E-01,-1.47E-01,0.00E+00,3.72E-01,1.30E-01,1.38E-01,3.72E-01,1.30E-01,-1.39E+00,-1.95E+00,-6.59E-01,-1.39E+00,-1.95E+00,-6.59E-01,-4.35E-01,-1.38E+00,-2.96E-01,-3.72E-01,-1.22E+00,-2.37E-01,-2.83E-01,-9.84E-01,-1.55E-01,-2.09E-01,-7.43E-01,-4.42E-02,-1.27E-01,-6.19E-01,1.09E-02
0.47,1.68,-1.55,-1.12,-0.06,0.83,-3.41E-01,-2.81E-01,-2.27E-01,3.43E-01,1.73E+00,5.48E-01,3.43E-01,8.63E-01,2.74E-01,-1.56E+00,-2.29E+00,-1.07E+00,-1.56E+00,-2.29E+00,-1.07E+00,-7.66E-01,-1.27E+00,-5.96E-01,-5.01E-01,-9.80E-01,-3.87E-01,-3.10E-01,-5.49E-01,-2.06E-01,-1.42E-01,5.60E-01,-4.81E-02,7.21E-02,1.00E+00,6.21E-02,0.47,1.68,-1.55,-1.12,-0.06,0.83,-3.41E-01,-2.81E-01,-2.27E-01,3.43E-01,1.73E+00,5.48E-01,3.43E-01,8.63E-01,2.74E-01,-1.56E+00,-2.29E+00,-1.07E+00,-1.56E+00,-2.29E+00,-1.07E+00,-7.66E-01,-1.27E+00,-5.96E-01,-5.01E-01,-9.80E-01,-3.87E-01,-3.10E-01,-5.49E-01,-2.06E-01,-1.42E-01,5.60E-01,-4.81E-02,7.21E-02,1.00E+00,6.21E-02,0.47,1.68,-1.55,-1.12,-0.06,0.83,-3.41E-01,-2.81E-01,-2.27E-01,3.43E-01,1.73E+00,5.48E-01,3.43E-01,8.63E-01,2.74E-01,-1.56E+00,-2.29E+00,-1.07E+00,-1.56E+00,-2.29E+00,-1.07E+00,-7.66E-01,-1.27E+00,-5.96E-01,-5.01E-01,-9.80E-01,-3.87E-01,-3.10E-01,-5.49E-01,-2.06E-01,-1.42E-01,5.60E-01,-4.81E-02,7.21E-02,1.00E+00,6.21E-02,0.47,1.68,-1.55,-1.12,-0.06,0.83,-3.41E-01,-2.81E-01,-2.27E-01,3.43E-01,1.73E+00,5.48E-01,3.43E-01,8.63E-01,2.74E-01,-1.56E+00,-2.29E+00,-1.07E+00,-1.56E+00,-2.29E+00,-1.07E+00,-7.66E-01,-1.27E+00,-5.96E-01,-5.01E-01,-9.80E-01,-3.87E-01,-3.10E-01,-5.49E-01,-2.06E-01,-1.42E-01,5.60E-01,-4.81E-02,7.21E-02,1.00E+00,6.21E-02
